upi,true_val,pred_val,pred_prob,pred_correct
UPI0003BC1C46,VAL,VAL,1.0,1.0
UPI0003D6432C,endolysin,endolysin,0.98,1.0
UPI0003D84ADE,VAL,VAL,1.0,1.0
UPI0003D8FAF4,VAL,VAL,0.91,1.0
UPI0003E34F1C,endolysin,endolysin,1.0,1.0
UPI0003EA5202,endolysin,endolysin,0.92,1.0
UPI0003F2117A,VAL,VAL,0.98,1.0
UPI0004377EE2,VAL,VAL,0.78,1.0
UPI000456ED39,endolysin,endolysin,1.0,1.0
UPI0004586F4B,endolysin,endolysin,0.96,1.0
UPI0004587B83,VAL,VAL,0.9,1.0
UPI0004592F0E,endolysin,endolysin,0.64,1.0
UPI0004593726,VAL,VAL,0.99,1.0
UPI00049B0A29,endolysin,endolysin,0.98,1.0
UPI0004A5393E,endolysin,endolysin,0.98,1.0
UPI0004D0CC6D,endolysin,endolysin,0.96,1.0
UPI0004E5C985,endolysin,endolysin,1.0,1.0
UPI0004E999FC,endolysin,endolysin,0.96,1.0
UPI0004EF8BC7,endolysin,endolysin,1.0,1.0
UPI0004F6F4A6,endolysin,endolysin,0.93,1.0
UPI0004F7DAB3,VAL,VAL,1.0,1.0
UPI000517B263,endolysin,endolysin,0.98,1.0
UPI00051A95BB,endolysin,endolysin,1.0,1.0
UPI00052F4558,VAL,VAL,0.87,1.0
UPI000535CE9E,endolysin,endolysin,0.93,1.0
UPI000559ADBD,VAL,VAL,0.98,1.0
UPI000584B362,endolysin,endolysin,1.0,1.0
UPI000585D304,endolysin,endolysin,1.0,1.0
UPI000588E173,endolysin,endolysin,0.8,1.0
UPI000588E6D7,endolysin,endolysin,0.78,1.0
UPI0005D7A1D5,endolysin,endolysin,1.0,1.0
UPI0006185BDA,VAL,endolysin,0.54,0.0
UPI000618C0EC,VAL,VAL,1.0,1.0
UPI00061A48E5,VAL,VAL,0.93,1.0
UPI00061A5695,endolysin,endolysin,1.0,1.0
UPI00061A707A,endolysin,endolysin,0.99,1.0
UPI00061A7867,endolysin,endolysin,1.0,1.0
UPI00062476CD,VAL,VAL,1.0,1.0
UPI00065B0E30,endolysin,endolysin,0.92,1.0
UPI00065F28B3,endolysin,endolysin,0.98,1.0
UPI00065F3F7E,VAL,VAL,1.0,1.0
UPI000671C28A,VAL,VAL,0.85,1.0
UPI0006728812,VAL,VAL,1.0,1.0
UPI00067A5074,endolysin,endolysin,0.78,1.0
UPI0006A298B4,endolysin,endolysin,1.0,1.0
UPI0006A66AE9,endolysin,endolysin,1.0,1.0
UPI0006BCC493,endolysin,endolysin,1.0,1.0
UPI0006BCE9EF,VAL,VAL,1.0,1.0
UPI0006BD1084,VAL,VAL,0.68,1.0
UPI0006BD8392,endolysin,endolysin,1.0,1.0
UPI0006BDD405,endolysin,endolysin,1.0,1.0
UPI0006BEB810,endolysin,endolysin,0.88,1.0
UPI0006D74A61,VAL,VAL,0.73,1.0
UPI0006ED03DA,VAL,VAL,0.93,1.0
UPI00070695FD,endolysin,endolysin,0.62,1.0
UPI000706A5F4,endolysin,endolysin,0.96,1.0
UPI00071EA728,endolysin,endolysin,0.93,1.0
UPI0007201084,VAL,VAL,0.61,1.0
UPI00072135A1,VAL,VAL,0.96,1.0
UPI000722761C,VAL,VAL,1.0,1.0
UPI0007229D37,VAL,VAL,0.95,1.0
UPI000722E9B4,VAL,VAL,0.78,1.0
UPI000739466D,VAL,VAL,0.99,1.0
UPI00074309E7,VAL,VAL,1.0,1.0
UPI00078D0AF1,endolysin,endolysin,1.0,1.0
UPI00078D3E27,endolysin,endolysin,1.0,1.0
UPI00078D86C1,endolysin,endolysin,0.87,1.0
UPI00078D976F,VAL,VAL,1.0,1.0
UPI00078EDB8B,endolysin,endolysin,1.0,1.0
UPI00078EEEF4,VAL,VAL,1.0,1.0
UPI0007A76CAB,endolysin,endolysin,0.99,1.0
UPI0007A76D58,VAL,VAL,1.0,1.0
UPI0007A773CB,endolysin,endolysin,0.99,1.0
UPI0007B625A8,endolysin,endolysin,0.97,1.0
UPI0007B627B3,endolysin,endolysin,0.98,1.0
UPI0007B647BC,endolysin,endolysin,1.0,1.0
UPI0007B6530E,VAL,VAL,1.0,1.0
UPI0007DCB9BC,endolysin,endolysin,0.98,1.0
UPI0007DD4EED,endolysin,endolysin,0.99,1.0
UPI0007F082A1,endolysin,endolysin,1.0,1.0
UPI0007F0A246,endolysin,endolysin,0.96,1.0
UPI0007F0F987,VAL,VAL,0.99,1.0
UPI0007F16580,VAL,VAL,1.0,1.0
UPI000803D1FD,endolysin,endolysin,1.0,1.0
UPI0008111506,endolysin,endolysin,1.0,1.0
UPI00081995DB,VAL,VAL,1.0,1.0
UPI000858CC4B,endolysin,endolysin,1.0,1.0
UPI0008656CA4,endolysin,endolysin,1.0,1.0
UPI0008657FF1,endolysin,endolysin,1.0,1.0
UPI00086595A7,endolysin,endolysin,1.0,1.0
UPI000865B83D,endolysin,endolysin,0.96,1.0
UPI0008666898,endolysin,endolysin,0.99,1.0
UPI00086674A0,endolysin,endolysin,1.0,1.0
UPI000875CC1C,endolysin,endolysin,0.68,1.0
UPI0008819C0D,VAL,VAL,1.0,1.0
UPI0008A23E83,VAL,VAL,0.95,1.0
UPI0008DC2F0D,VAL,VAL,1.0,1.0
UPI0008DC31AE,VAL,VAL,1.0,1.0
UPI0008DC4A62,VAL,VAL,0.95,1.0
UPI0008DC5779,VAL,VAL,0.94,1.0
UPI00090AFB77,endolysin,endolysin,0.99,1.0
UPI00090BB0C8,endolysin,endolysin,0.98,1.0
UPI00090C70BE,endolysin,endolysin,0.8,1.0
UPI00092DAEBE,VAL,VAL,0.99,1.0
UPI000957BDE6,endolysin,endolysin,0.95,1.0
UPI000958D421,VAL,VAL,0.93,1.0
UPI000958D65B,endolysin,endolysin,1.0,1.0
UPI0009802DE5,endolysin,endolysin,0.95,1.0
UPI0009C215C6,endolysin,endolysin,0.98,1.0
UPI0009C370B1,endolysin,endolysin,0.99,1.0
UPI000A275891,VAL,VAL,1.0,1.0
UPI000A275F74,VAL,VAL,1.0,1.0
UPI000A29EAF4,VAL,VAL,1.0,1.0
UPI000A2A24A6,VAL,VAL,0.94,1.0
UPI000A31BD59,endolysin,endolysin,0.93,1.0
UPI000B5F0B45,endolysin,endolysin,0.98,1.0
UPI000B5F5CD0,endolysin,endolysin,0.97,1.0
UPI000B6027F1,VAL,VAL,1.0,1.0
UPI000B608495,VAL,VAL,0.84,1.0
UPI000B61F8DB,endolysin,endolysin,1.0,1.0
UPI000B8B8E5A,endolysin,endolysin,0.98,1.0
UPI000B8B9288,endolysin,endolysin,0.91,1.0
UPI000B8D4F9A,VAL,VAL,0.99,1.0
UPI000B8D73AE,VAL,VAL,0.97,1.0
UPI000B94B2F3,endolysin,endolysin,0.99,1.0
UPI000B94B3BF,endolysin,endolysin,1.0,1.0
UPI000B94B83D,VAL,VAL,1.0,1.0
UPI000B94CBD1,endolysin,endolysin,0.93,1.0
UPI000B94DC86,endolysin,endolysin,0.95,1.0
UPI000B99F61E,VAL,VAL,1.0,1.0
UPI000B9D6152,VAL,VAL,0.99,1.0
UPI000B9D70E2,endolysin,endolysin,1.0,1.0
UPI000B9D7512,endolysin,endolysin,0.88,1.0
UPI000B9D7838,endolysin,endolysin,0.99,1.0
UPI000BB9E0C6,VAL,VAL,0.9,1.0
UPI000BBF675B,VAL,VAL,0.92,1.0
UPI000BBF6D13,VAL,VAL,1.0,1.0
UPI000BBF71C2,endolysin,endolysin,0.99,1.0
UPI000BBF96D2,endolysin,endolysin,0.99,1.0
UPI000BBFBA14,VAL,VAL,1.0,1.0
UPI000BBFF6F4,VAL,VAL,1.0,1.0
UPI000BC0108D,endolysin,endolysin,0.68,1.0
UPI000BC02C50,VAL,VAL,1.0,1.0
UPI000BC05A31,VAL,VAL,0.99,1.0
UPI000BC0867B,VAL,VAL,1.0,1.0
UPI000BC08BD4,VAL,VAL,1.0,1.0
UPI000BC099DC,VAL,VAL,1.0,1.0
UPI000BC0E27E,VAL,VAL,1.0,1.0
UPI000C0C4B9F,VAL,VAL,0.98,1.0
UPI000C0C5291,endolysin,endolysin,1.0,1.0
UPI000C375CE0,endolysin,endolysin,0.97,1.0
UPI000C5D1D76,endolysin,endolysin,0.96,1.0
UPI000CA0B12E,VAL,VAL,1.0,1.0
UPI000CA0C655,VAL,VAL,1.0,1.0
UPI000CA0E15E,VAL,VAL,1.0,1.0
UPI000CA12F89,endolysin,endolysin,0.97,1.0
UPI000CA1433D,endolysin,endolysin,1.0,1.0
UPI000CA1BD10,endolysin,endolysin,0.99,1.0
UPI000CA1C8AF,endolysin,endolysin,0.99,1.0
UPI000CA1D031,endolysin,endolysin,0.97,1.0
UPI000CA28C96,endolysin,endolysin,0.99,1.0
UPI000CA28D2C,endolysin,endolysin,0.99,1.0
UPI000CA29BD1,VAL,VAL,0.9,1.0
UPI000CA2E39D,endolysin,endolysin,1.0,1.0
UPI000CA34BB4,endolysin,endolysin,1.0,1.0
UPI000CA34CAC,VAL,VAL,1.0,1.0
UPI000CA36547,VAL,VAL,0.98,1.0
UPI000CA3B954,endolysin,endolysin,1.0,1.0
UPI000CA3CB5B,VAL,VAL,1.0,1.0
UPI000CA3F194,endolysin,endolysin,1.0,1.0
UPI000CDC4158,VAL,VAL,0.98,1.0
UPI000CDF386C,endolysin,endolysin,1.0,1.0
UPI000CE9954D,VAL,VAL,1.0,1.0
UPI000D1FE91B,VAL,VAL,1.0,1.0
UPI000D2001BC,VAL,VAL,1.0,1.0
UPI000D20AE47,endolysin,endolysin,1.0,1.0
UPI000D20D1EF,endolysin,endolysin,0.99,1.0
UPI000D20D85C,endolysin,endolysin,1.0,1.0
UPI000D20E6C0,endolysin,endolysin,1.0,1.0
UPI000D2212EE,endolysin,endolysin,1.0,1.0
UPI000D547701,VAL,VAL,1.0,1.0
UPI000D7E8649,VAL,VAL,1.0,1.0
UPI000D7E940E,endolysin,endolysin,0.98,1.0
UPI000DBB7BA9,VAL,VAL,1.0,1.0
UPI000DC76547,VAL,VAL,1.0,1.0
UPI000DCAB859,VAL,VAL,0.99,1.0
UPI000DCAC875,endolysin,endolysin,0.99,1.0
UPI000DCADA39,endolysin,endolysin,0.94,1.0
UPI000DF0BF5F,endolysin,endolysin,1.0,1.0
UPI000DF5C4AF,endolysin,endolysin,0.92,1.0
UPI000DF5E743,VAL,endolysin,0.55,0.0
UPI000DF629B0,VAL,VAL,1.0,1.0
UPI000DF63A7D,endolysin,endolysin,0.99,1.0
UPI000E28E8CC,VAL,VAL,1.0,1.0
UPI000E294802,VAL,VAL,1.0,1.0
UPI000E2964FA,endolysin,endolysin,0.97,1.0
UPI000E296741,endolysin,endolysin,1.0,1.0
UPI000E29963B,endolysin,endolysin,0.98,1.0
UPI000E29B043,endolysin,endolysin,1.0,1.0
UPI000E35DEF9,endolysin,endolysin,1.0,1.0
UPI000EB61F40,VAL,VAL,1.0,1.0
UPI000EB647C1,endolysin,endolysin,1.0,1.0
UPI000EB67F38,endolysin,endolysin,0.88,1.0
UPI000EB6B29A,endolysin,endolysin,1.0,1.0
UPI000EB6B534,VAL,VAL,1.0,1.0
UPI000EB6B6BB,VAL,VAL,1.0,1.0
UPI000EB6D3CC,endolysin,endolysin,1.0,1.0
UPI000EB6D7C7,endolysin,endolysin,1.0,1.0
UPI000EB6E46A,VAL,VAL,0.99,1.0
UPI000EB6EE7D,VAL,VAL,0.92,1.0
UPI000EB6FB75,endolysin,endolysin,0.99,1.0
UPI000EB7118C,endolysin,endolysin,1.0,1.0
UPI000EB71A23,endolysin,endolysin,0.99,1.0
UPI000EB72C36,VAL,VAL,1.0,1.0
UPI000EB76E4B,endolysin,endolysin,1.0,1.0
UPI000EB783EF,endolysin,endolysin,0.99,1.0
UPI000EB78BBA,endolysin,endolysin,1.0,1.0
UPI000EF2BD73,VAL,VAL,1.0,1.0
UPI000F0BF056,endolysin,endolysin,1.0,1.0
UPI000F0CA27F,endolysin,endolysin,0.77,1.0
UPI000F0D0249,endolysin,endolysin,0.84,1.0
UPI000F42E432,endolysin,endolysin,1.0,1.0
UPI000F42E792,VAL,VAL,1.0,1.0
UPI000F42E92F,endolysin,endolysin,1.0,1.0
UPI000F42FF27,endolysin,endolysin,1.0,1.0
UPI000F4311F2,endolysin,endolysin,1.0,1.0
UPI000F433C04,endolysin,endolysin,1.0,1.0
UPI000F433E38,VAL,VAL,1.0,1.0
UPI000F435942,endolysin,endolysin,1.0,1.0
UPI000F6B782E,VAL,VAL,1.0,1.0
UPI000F6BD92C,VAL,VAL,1.0,1.0
UPI000F6C1906,endolysin,endolysin,1.0,1.0
UPI000F7084F2,VAL,VAL,1.0,1.0
UPI000F70F949,endolysin,endolysin,0.99,1.0
UPI000F716139,VAL,VAL,1.0,1.0
UPI000F85906F,VAL,VAL,0.83,1.0
UPI000FDF8869,endolysin,endolysin,0.95,1.0
UPI000FF8DCBF,VAL,VAL,1.0,1.0
UPI00100953FA,endolysin,endolysin,1.0,1.0
UPI00100A02C8,endolysin,endolysin,0.97,1.0
UPI00100A0C98,VAL,VAL,1.0,1.0
UPI00100A12E7,VAL,VAL,1.0,1.0
UPI0010177FC5,endolysin,endolysin,1.0,1.0
UPI001017A535,endolysin,endolysin,1.0,1.0
UPI0010183F9A,VAL,VAL,1.0,1.0
UPI00101877A8,VAL,VAL,1.0,1.0
UPI001019347A,endolysin,endolysin,0.97,1.0
UPI0010197C90,endolysin,endolysin,1.0,1.0
UPI001019A00B,VAL,VAL,1.0,1.0
UPI001019B4E0,endolysin,endolysin,0.99,1.0
UPI00106A1CE7,endolysin,endolysin,0.83,1.0
UPI00109B8883,endolysin,endolysin,1.0,1.0
UPI0010AFE7E2,endolysin,endolysin,0.99,1.0
UPI0010B02F05,VAL,endolysin,0.87,0.0
UPI0010B07D6D,endolysin,endolysin,1.0,1.0
UPI0010B1B42F,endolysin,endolysin,0.99,1.0
UPI0010B2E61D,VAL,VAL,0.85,1.0
UPI0010B4A3F1,endolysin,endolysin,1.0,1.0
UPI0010B5DCEB,VAL,endolysin,0.62,0.0
UPI0010B64203,endolysin,endolysin,0.99,1.0
UPI0010B64B6D,VAL,VAL,0.97,1.0
UPI0010B68B1B,VAL,VAL,1.0,1.0
UPI0010B70E2D,endolysin,endolysin,1.0,1.0
UPI0010B7D956,VAL,VAL,0.97,1.0
UPI0010B8689C,VAL,VAL,0.99,1.0
UPI0010BAD4EC,endolysin,endolysin,0.98,1.0
UPI0010BAEAF5,endolysin,endolysin,1.0,1.0
UPI0010BAECDA,endolysin,endolysin,0.99,1.0
UPI0010BB2C9D,endolysin,endolysin,0.97,1.0
UPI0010BC1B91,endolysin,endolysin,1.0,1.0
UPI0010C254DD,endolysin,endolysin,1.0,1.0
UPI0010C2733D,VAL,VAL,0.94,1.0
UPI0010C2A1B4,VAL,VAL,1.0,1.0
UPI0010C2A410,endolysin,endolysin,0.91,1.0
UPI0010C313EE,endolysin,endolysin,0.98,1.0
UPI0010C36592,VAL,VAL,0.97,1.0
UPI0010C4F46E,endolysin,endolysin,0.86,1.0
UPI0010C51503,VAL,VAL,0.99,1.0
UPI0010C53D92,endolysin,endolysin,1.0,1.0
UPI0010C54537,endolysin,endolysin,0.99,1.0
UPI0010C5AD09,endolysin,endolysin,1.0,1.0
UPI0010CCF3BA,endolysin,endolysin,0.94,1.0
UPI0010FBD855,endolysin,endolysin,0.91,1.0
UPI001161E6A8,endolysin,endolysin,0.97,1.0
UPI001161F9F9,VAL,VAL,1.0,1.0
UPI0011626927,endolysin,endolysin,0.98,1.0
UPI0011631BA1,endolysin,endolysin,1.0,1.0
UPI0011632A2D,endolysin,endolysin,0.94,1.0
UPI00116367BB,VAL,VAL,1.0,1.0
UPI00116429F1,endolysin,endolysin,0.98,1.0
UPI0011643FD2,endolysin,endolysin,1.0,1.0
UPI001164617A,endolysin,endolysin,0.98,1.0
UPI001164EB1F,VAL,VAL,0.99,1.0
UPI001164F671,endolysin,endolysin,0.97,1.0
UPI0011659315,endolysin,endolysin,0.99,1.0
UPI001165ACF4,endolysin,endolysin,1.0,1.0
UPI00118B10A9,endolysin,endolysin,1.0,1.0
UPI0000054449,VAL,VAL,1.0,1.0
UPI00000605D0,VAL,VAL,0.94,1.0
UPI000009B379,VAL,VAL,1.0,1.0
UPI000009B3FA,endolysin,endolysin,1.0,1.0
UPI000009B8FD,endolysin,endolysin,1.0,1.0
UPI000009B998,VAL,VAL,1.0,1.0
UPI000009BEAF,endolysin,endolysin,0.97,1.0
UPI000009C0D2,VAL,endolysin,0.57,0.0
UPI00000C7D5C,endolysin,endolysin,1.0,1.0
UPI000012874B,endolysin,endolysin,0.9,1.0
UPI000012EA36,endolysin,endolysin,0.88,1.0
UPI000012EA3D,endolysin,endolysin,0.98,1.0
UPI000012EA3E,endolysin,endolysin,0.93,1.0
UPI0000138879,VAL,VAL,0.99,1.0
UPI000017D54D,endolysin,endolysin,1.0,1.0
UPI000019AB58,endolysin,endolysin,0.99,1.0
UPI00001CE2CA,VAL,endolysin,0.69,0.0
UPI000021CBA6,VAL,VAL,1.0,1.0
UPI0000227B60,endolysin,endolysin,0.97,1.0
UPI00003B481B,VAL,VAL,1.0,1.0
UPI000046F553,endolysin,endolysin,0.96,1.0
UPI0000496106,endolysin,endolysin,1.0,1.0
UPI000049E247,endolysin,endolysin,1.0,1.0
UPI00004EC2B0,VAL,VAL,1.0,1.0
UPI00004F98B2,VAL,endolysin,0.67,0.0
UPI00005AB4D3,VAL,VAL,1.0,1.0
UPI0000D88B3F,endolysin,endolysin,1.0,1.0
UPI0000D88BB5,VAL,VAL,1.0,1.0
UPI0000E669E8,VAL,endolysin,0.89,0.0
UPI0000EA2EDD,endolysin,endolysin,0.98,1.0
UPI0000EC7DB1,VAL,VAL,1.0,1.0
UPI0000F055C8,VAL,VAL,0.99,1.0
UPI0000F055FB,endolysin,endolysin,0.98,1.0
UPI00015948E5,VAL,VAL,0.74,1.0
UPI0001594A7E,endolysin,endolysin,0.96,1.0
UPI00015968F0,VAL,VAL,1.0,1.0
UPI00015A3712,VAL,VAL,1.0,1.0
UPI00015E312D,endolysin,endolysin,0.99,1.0
UPI000165BD62,endolysin,endolysin,0.98,1.0
UPI000172D062,VAL,VAL,0.78,1.0
UPI0001757762,VAL,VAL,1.0,1.0
UPI0001759127,VAL,VAL,0.98,1.0
UPI000176A69B,VAL,endolysin,0.95,0.0
UPI0001779469,endolysin,endolysin,1.0,1.0
UPI000178DC83,endolysin,endolysin,0.97,1.0
UPI000181483E,endolysin,endolysin,1.0,1.0
UPI000182A27E,endolysin,endolysin,0.87,1.0
UPI0001841234,endolysin,endolysin,1.0,1.0
UPI00019201DC,endolysin,endolysin,1.0,1.0
UPI0001B07E6C,endolysin,endolysin,0.85,1.0
UPI0001B3B7B5,endolysin,endolysin,0.9,1.0
UPI0001B607EB,endolysin,endolysin,1.0,1.0
UPI0001B96FBA,endolysin,endolysin,1.0,1.0
UPI0001BEB2EA,endolysin,endolysin,1.0,1.0
UPI0001C144AB,endolysin,endolysin,1.0,1.0
UPI0001D1D77B,endolysin,endolysin,0.92,1.0
UPI0001D1D77C,endolysin,endolysin,0.98,1.0
UPI0001E42206,VAL,VAL,0.98,1.0
UPI0001EBCBBB,VAL,VAL,0.97,1.0
UPI0001F40E8F,endolysin,endolysin,1.0,1.0
UPI000201C2CC,endolysin,endolysin,0.99,1.0
UPI000211A636,VAL,VAL,0.98,1.0
UPI00021800B3,VAL,VAL,0.99,1.0
UPI000218D825,VAL,VAL,1.0,1.0
UPI000218D897,endolysin,endolysin,0.99,1.0
UPI000218D92E,endolysin,endolysin,1.0,1.0
UPI000218DA97,endolysin,endolysin,0.99,1.0
UPI000218DD94,endolysin,endolysin,0.99,1.0
UPI000218E54D,endolysin,endolysin,1.0,1.0
UPI000218E810,endolysin,endolysin,1.0,1.0
UPI000218EC2F,endolysin,endolysin,1.0,1.0
UPI000218ECCD,endolysin,endolysin,1.0,1.0
UPI00021C4B85,endolysin,endolysin,1.0,1.0
UPI00021D5625,VAL,endolysin,0.98,0.0
UPI0002244267,endolysin,endolysin,1.0,1.0
UPI0002296BC8,endolysin,endolysin,0.93,1.0
UPI00022A864C,VAL,VAL,1.0,1.0
UPI000231EC0C,endolysin,endolysin,1.0,1.0
UPI0002329931,endolysin,VAL,0.55,0.0
UPI000232F0B6,endolysin,endolysin,1.0,1.0
UPI000232F2ED,endolysin,endolysin,1.0,1.0
UPI000232F56D,endolysin,endolysin,0.99,1.0
UPI000232F5B7,endolysin,endolysin,1.0,1.0
UPI00023EEC70,VAL,VAL,0.94,1.0
UPI000243A972,VAL,VAL,0.95,1.0
UPI000245A139,endolysin,endolysin,0.98,1.0
UPI0002534CF0,VAL,VAL,0.6,1.0
UPI00025CA8B2,VAL,VAL,0.97,1.0
UPI00025F779E,VAL,VAL,0.81,1.0
UPI00026DB783,endolysin,endolysin,0.91,1.0
UPI00026E06AC,endolysin,endolysin,0.97,1.0
UPI00026E0D63,VAL,VAL,1.0,1.0
UPI00026E3C68,endolysin,endolysin,0.99,1.0
UPI00027EBC20,endolysin,endolysin,0.99,1.0
UPI00027EEA15,VAL,VAL,1.0,1.0
UPI00028A9850,VAL,VAL,1.0,1.0
UPI00028B0067,VAL,VAL,1.0,1.0
UPI000292EAB0,endolysin,endolysin,1.0,1.0
UPI00029D0B23,VAL,VAL,0.99,1.0
UPI00029D1CD0,VAL,VAL,0.98,1.0
UPI0002AB0F7E,VAL,VAL,1.0,1.0
UPI0002BBF83E,VAL,VAL,1.0,1.0
UPI00032363EF,endolysin,endolysin,1.0,1.0
UPI000358446D,endolysin,endolysin,0.99,1.0
UPI0003902A47,VAL,VAL,0.96,1.0
UPI0003BB3FFB,endolysin,endolysin,1.0,1.0
UPI0003BC0EE3,endolysin,endolysin,0.98,1.0
UPI0003BDD297,VAL,VAL,0.92,1.0
UPI0003C3FE23,endolysin,endolysin,0.98,1.0
UPI0003D7DC29,endolysin,endolysin,1.0,1.0
UPI0003E3CCFC,VAL,VAL,1.0,1.0
UPI0003ED1CF6,endolysin,endolysin,0.99,1.0
UPI0003ED2312,VAL,VAL,1.0,1.0
UPI0003F20F54,endolysin,endolysin,0.99,1.0
UPI0004275E39,endolysin,endolysin,0.92,1.0
UPI000456A579,endolysin,endolysin,0.88,1.0
UPI0004592841,VAL,VAL,1.0,1.0
UPI000499B165,VAL,VAL,0.99,1.0
UPI000499B4B9,VAL,VAL,0.97,1.0
UPI00049ACAAB,endolysin,endolysin,0.93,1.0
UPI0004A53DC3,VAL,VAL,0.97,1.0
UPI0004A53FEC,endolysin,endolysin,1.0,1.0
UPI0004A9B806,VAL,VAL,0.92,1.0
UPI0004D174CE,VAL,VAL,1.0,1.0
UPI0004EF88CE,endolysin,endolysin,0.93,1.0
UPI0004EF9396,VAL,VAL,0.8,1.0
UPI0004EF95C4,endolysin,endolysin,1.0,1.0
UPI0004F85A3E,endolysin,endolysin,0.97,1.0
UPI0005152E93,endolysin,endolysin,0.95,1.0
UPI000517B0DE,endolysin,endolysin,1.0,1.0
UPI00051D74BF,endolysin,endolysin,0.98,1.0
UPI00052AD55C,VAL,VAL,1.0,1.0
UPI00052AECD2,endolysin,endolysin,0.77,1.0
UPI000535CE7B,VAL,VAL,0.96,1.0
UPI00054080AC,endolysin,endolysin,0.87,1.0
UPI00054A806B,VAL,VAL,0.95,1.0
UPI000572A9FC,endolysin,endolysin,0.94,1.0
UPI000572AB2D,endolysin,endolysin,0.93,1.0
UPI000588E55B,endolysin,endolysin,0.88,1.0
UPI0005A3309B,VAL,VAL,0.96,1.0
UPI0005AD2479,endolysin,endolysin,0.9,1.0
UPI0005AD2FEA,endolysin,endolysin,0.82,1.0
UPI0005AD5C3D,endolysin,endolysin,0.97,1.0
UPI0005B242F7,endolysin,endolysin,0.94,1.0
UPI0005D842B2,endolysin,endolysin,0.82,1.0
UPI00061A54F1,endolysin,endolysin,0.99,1.0
UPI00061A746F,endolysin,endolysin,1.0,1.0
UPI00061A8A9F,endolysin,endolysin,1.0,1.0
UPI000655B73B,endolysin,endolysin,0.87,1.0
UPI00065B1721,endolysin,endolysin,1.0,1.0
UPI00067A71AF,endolysin,endolysin,1.0,1.0
UPI0006A2854A,VAL,VAL,1.0,1.0
UPI0006A29509,endolysin,endolysin,1.0,1.0
UPI0006A2CC2D,endolysin,endolysin,1.0,1.0
UPI0006A66335,VAL,VAL,0.99,1.0
UPI0006BCC13D,VAL,VAL,0.99,1.0
UPI0006BCF2A9,VAL,VAL,0.71,1.0
UPI0006BD6F6D,endolysin,endolysin,1.0,1.0
UPI0006BDFF74,endolysin,endolysin,0.87,1.0
UPI0006BE0C53,endolysin,endolysin,1.0,1.0
UPI0006CE3122,VAL,VAL,1.0,1.0
UPI0006CE32B3,VAL,VAL,1.0,1.0
UPI0006CE339A,endolysin,endolysin,0.99,1.0
UPI000705BFE8,endolysin,endolysin,0.96,1.0
UPI000705EEDC,endolysin,endolysin,1.0,1.0
UPI000705F942,endolysin,endolysin,0.94,1.0
UPI0007067503,VAL,VAL,0.91,1.0
UPI0007222C3C,VAL,VAL,0.71,1.0
UPI000744A4B5,VAL,VAL,1.0,1.0
UPI000744A7C6,endolysin,endolysin,1.0,1.0
UPI000744B45C,endolysin,endolysin,0.99,1.0
UPI000744BB6E,endolysin,endolysin,1.0,1.0
UPI000762EEBC,endolysin,endolysin,1.0,1.0
UPI00076F4930,VAL,VAL,0.78,1.0
UPI00078B45D0,VAL,VAL,0.85,1.0
UPI00078C1E8C,endolysin,endolysin,0.98,1.0
UPI00078DCC74,VAL,VAL,1.0,1.0
UPI00078DD221,endolysin,endolysin,1.0,1.0
UPI00078E147C,endolysin,endolysin,0.99,1.0
UPI0007A77027,VAL,VAL,1.0,1.0
UPI0007B440D6,endolysin,endolysin,0.99,1.0
UPI0007B61247,VAL,VAL,1.0,1.0
UPI0007B61588,endolysin,endolysin,0.99,1.0
UPI0007B623E9,VAL,VAL,1.0,1.0
UPI0007B633EA,endolysin,endolysin,1.0,1.0
UPI0007C62E8A,VAL,VAL,1.0,1.0
UPI0007DD9994,VAL,VAL,0.99,1.0
UPI0007DDA663,endolysin,endolysin,0.95,1.0
UPI0007DDD42F,endolysin,endolysin,1.0,1.0
UPI0007DE20C0,endolysin,endolysin,1.0,1.0
UPI0007F06475,VAL,VAL,0.87,1.0
UPI0007F0FAAA,VAL,VAL,0.99,1.0
UPI0007FB5DC5,endolysin,endolysin,1.0,1.0
UPI0007FB6992,endolysin,endolysin,1.0,1.0
UPI0008088742,VAL,VAL,1.0,1.0
UPI00080F0C19,endolysin,endolysin,0.95,1.0
UPI000810F716,endolysin,endolysin,1.0,1.0
UPI0008153A82,endolysin,endolysin,0.98,1.0
UPI000826E633,VAL,VAL,0.98,1.0
UPI00084EEADF,endolysin,endolysin,1.0,1.0
UPI00084F49AA,VAL,VAL,1.0,1.0
UPI00084F5B0E,endolysin,endolysin,0.99,1.0
UPI00084F6804,VAL,VAL,0.99,1.0
UPI0008650DBD,VAL,VAL,0.98,1.0
UPI000865B27D,endolysin,endolysin,1.0,1.0
UPI000865C715,endolysin,endolysin,1.0,1.0
UPI000865F9EE,endolysin,endolysin,1.0,1.0
UPI00086611AC,endolysin,endolysin,1.0,1.0
UPI00086611D5,endolysin,endolysin,0.99,1.0
UPI000875C8E0,endolysin,endolysin,0.95,1.0
UPI0008DC46B1,endolysin,endolysin,1.0,1.0
UPI0008DC5162,endolysin,endolysin,0.99,1.0
UPI0008DC581D,VAL,VAL,1.0,1.0
UPI0009096B2B,endolysin,endolysin,1.0,1.0
UPI000909BEF4,VAL,VAL,0.93,1.0
UPI00090A12DF,endolysin,endolysin,0.98,1.0
